grid_lat,grid_lon,cmax_dbz,coverage_eligible,support_eligible_scan_fraction,n_scans_ge35_area_ge5pct,n_scans_ge35_area_ge10pct,storm_candidate_moderate,storm_candidate_strict,storm_candidate_very_strict,period_id,period_start_utc,period_end_utc,n_radar_scans,grid_lat_key,grid_lon_key,hail_positive,storm_indicator,sample_category
39.62500000000305,-89.37500116076103,46.0,True,1.0,7,0,True,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.625,-89.375,False,False,S0_H0
39.62500000000305,-89.12500116790505,39.5,True,1.0,1,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.625,-89.125,False,False,S0_H0
39.62500000000305,-88.87500117504902,27.0,True,1.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.625,-88.875,False,False,S0_H0
39.62500000000305,-88.6250011821931,24.0,True,0.9333333333333333,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.625,-88.625,False,False,S0_H0
39.37500000000311,-91.87500108932073,54.0,False,0.36666666666666664,9,8,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.375,-91.875,False,False,coverage_ineligible
39.37500000000311,-91.62500109646481,54.5,False,0.3,9,7,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.375,-91.625,False,False,coverage_ineligible
39.37500000000311,-91.37500110360884,49.0,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.375,-91.375,False,False,coverage_ineligible
39.37500000000311,-91.12500111075286,38.0,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.375,-91.125,False,False,coverage_ineligible
39.37500000000311,-90.87500111789689,41.0,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.375,-90.875,False,False,coverage_ineligible
39.37500000000311,-90.62500112504097,59.5,False,0.1,2,2,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.375,-90.625,False,False,coverage_ineligible
39.37500000000311,-90.37500113218493,58.5,True,0.9666666666666667,22,21,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.375,-90.375,False,True,S1_H0
39.37500000000311,-90.12500113932896,62.0,True,1.0,30,30,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.375,-90.125,False,True,S1_H0
39.37500000000311,-89.87500114647298,59.0,True,1.0,27,26,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.375,-89.875,False,True,S1_H0
39.37500000000311,-89.62500115361706,58.5,True,1.0,14,13,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.375,-89.625,False,True,S1_H0
39.37500000000311,-89.37500116076103,43.0,True,1.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.375,-89.375,False,False,S0_H0
39.37500000000311,-89.12500116790505,32.5,True,0.8333333333333334,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.375,-89.125,False,False,S0_H0
39.37500000000311,-88.87500117504902,25.5,False,0.4,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.375,-88.875,False,False,coverage_ineligible
39.37500000000311,-88.6250011821931,18.5,False,0.16666666666666666,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.375,-88.625,False,False,coverage_ineligible
39.125000000003155,-91.87500108932073,56.0,False,0.16666666666666666,4,3,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.125,-91.875,False,False,coverage_ineligible
39.125000000003155,-91.62500109646481,29.5,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.125,-91.625,False,False,coverage_ineligible
39.125000000003155,-91.37500110360884,22.0,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.125,-91.375,False,False,coverage_ineligible
39.125000000003155,-91.12500111075286,23.5,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.125,-91.125,False,False,coverage_ineligible
39.125000000003155,-90.87500111789689,55.5,False,0.6,4,4,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.125,-90.875,False,False,coverage_ineligible
