period_id,panel_group,origin_minutes,period_start_utc,t0,target_end,grid_lat,grid_lon,pre_coverage_fraction,pre_coverage_eligible,future_coverage_fraction,future_coverage_eligible,both_coverage_eligible,cape,t2m,d2m,t_500,shear_850_500,shear_850_300,pre_cmax_dbz,pre_n_area5,pre_n_area10,future_storm,future_hail
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,38.375,-91.875,0.8666666666666667,True,1.0,True,True,895.125,295.4130859375,291.08642578125,259.57769775390625,7.55346984258138,11.874312230967845,60.5,13,9,1,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,38.375,-90.875,1.0,True,1.0,True,True,304.25,299.9169921875,288.28955078125,259.63629150390625,6.172826514674549,11.808327980742567,19.0,0,0,0,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,38.375,-90.625,1.0,True,1.0,True,True,165.125,300.5341796875,287.95556640625,259.67340087890625,4.288552807687479,13.93301347029068,16.5,0,0,0,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,38.375,-90.375,1.0,True,1.0,True,True,66.625,301.0185546875,287.83251953125,259.88629150390625,3.571108063234594,15.489436278518507,15.5,0,0,0,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,38.125,-90.875,1.0,True,1.0,True,True,247.375,299.3857421875,288.33056640625,259.79840087890625,7.754489617073701,11.825865808856896,18.5,0,0,0,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,40.375,-91.875,1.0,True,1.0,True,True,917.25,294.4306640625,289.67431640625,259.73297119140625,9.652193797551593,15.262022353253826,44.5,11,8,0,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,40.375,-91.625,1.0,True,1.0,True,True,866.875,294.6826171875,289.74267578125,259.98297119140625,8.874873035964697,15.1054781338521,46.0,15,15,1,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,40.375,-91.375,1.0,True,1.0,True,True,779.5,295.1123046875,289.62548828125,260.11968994140625,8.049223825331877,14.544807273313504,44.0,15,15,1,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,40.375,-91.125,1.0,True,1.0,True,True,736.875,295.5654296875,289.50830078125,260.12164306640625,7.247880033543491,13.728319246210015,40.0,4,2,1,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,40.375,-90.875,1.0,True,1.0,True,True,732.75,296.2333984375,289.55908203125,260.15386962890625,6.512024197529218,12.997463655768167,34.0,0,0,1,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,40.125,-91.875,1.0,True,1.0,True,True,1021.75,294.3603515625,289.97705078125,259.59039306640625,10.754589825187354,15.440919596311257,41.0,5,4,0,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,40.125,-91.625,1.0,True,1.0,True,True,886.75,294.6982421875,290.05712890625,259.90875244140625,9.238079396085578,14.798245474799911,46.0,15,15,0,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,40.125,-91.375,1.0,True,1.0,True,True,801.0,295.1455078125,289.94384765625,260.02008056640625,7.717820242593593,13.969802621053041,53.0,15,15,1,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,40.125,-91.125,1.0,True,1.0,True,True,732.375,295.9111328125,289.70556640625,259.94390869140625,6.584092439208387,13.479813221297999,61.5,15,14,1,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,40.125,-90.875,1.0,True,1.0,True,True,688.375,296.7568359375,289.72119140625,259.95953369140625,6.099069830753326,13.59561681591601,61.5,14,11,1,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,39.875,-91.875,1.0,True,1.0,True,True,869.5,294.0517578125,290.52392578125,259.44000244140625,11.129317894794637,15.014611916117717,45.0,6,3,1,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,39.875,-91.625,1.0,True,1.0,True,True,788.25,294.7509765625,290.51416015625,259.78179931640625,8.782757897543746,13.567235155773833,48.0,15,15,1,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,39.875,-91.375,1.0,True,1.0,True,True,678.375,295.6728515625,290.35009765625,259.89703369140625,6.477520603509191,12.654778602823747,55.0,15,15,1,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,39.875,-91.125,1.0,True,1.0,True,True,561.125,296.5849609375,289.83251953125,259.80718994140625,5.188069920896057,12.968458940520964,64.5,15,14,1,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,39.875,-90.875,1.0,True,1.0,True,True,542.5,297.3935546875,289.59228515625,259.81109619140625,5.144415735738829,14.097903925701772,64.5,15,15,0,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,39.625,-91.875,1.0,True,1.0,True,True,831.875,294.0185546875,290.86572265625,259.38824462890625,10.602320785057417,14.185962823234929,48.0,15,15,1,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,39.625,-91.625,1.0,True,1.0,True,True,728.625,295.0322265625,291.23486328125,259.68023681640625,7.67844177395873,11.99078483767751,58.0,15,14,1,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,39.625,-91.375,1.0,True,1.0,True,True,532.625,296.0771484375,290.54931640625,259.83746337890625,4.977236403832634,11.001061792653035,55.0,9,7,1,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,39.625,-91.125,1.0,True,1.0,True,True,308.25,297.1279296875,289.30712890625,259.82574462890625,3.698365810566584,11.817912598132649,56.5,10,6,1,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,39.375,-91.875,1.0,True,1.0,True,True,972.75,293.6494140625,291.57861328125,259.38043212890625,9.550570925844797,13.34645486047992,53.0,15,15,1,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,39.375,-91.625,1.0,True,1.0,True,True,749.875,294.3642578125,291.71337890625,259.62164306640625,6.68585281024867,10.982438266063678,56.5,15,13,1,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,39.375,-91.375,1.0,True,1.0,True,True,497.875,295.7412109375,290.72705078125,259.84527587890625,4.442874702204166,9.970851106530965,59.0,15,15,1,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,39.375,-91.125,1.0,True,0.9333333333333333,True,True,235.125,297.3740234375,289.24853515625,259.91558837890625,3.3982205809842996,10.56241367027682,57.5,13,11,1,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,39.125,-91.875,1.0,True,1.0,True,True,1297.625,293.1845703125,291.51025390625,259.33062744140625,8.372259353258046,12.415009344872253,57.0,15,15,1,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,39.125,-91.625,1.0,True,1.0,True,True,892.25,293.8896484375,291.31494140625,259.55035400390625,5.968751892076593,10.389485356231251,54.5,15,15,1,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,39.125,-90.875,0.8666666666666667,True,0.8666666666666667,True,True,189.25,299.4833984375,288.49267578125,259.85211181640625,4.203894058699061,11.165632844249588,17.5,0,0,0,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,39.125,-90.625,1.0,True,1.0,True,True,67.375,299.8349609375,288.20556640625,259.99273681640625,4.21067131164661,13.161890887111804,18.0,0,0,0,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,38.875,-91.875,1.0,True,1.0,True,True,1418.0,293.0830078125,291.98876953125,259.32965087890625,7.928693511531802,12.00349834544257,58.0,15,15,1,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,38.875,-90.125,0.8,True,1.0,True,True,24.625,301.5830078125,287.57470703125,260.25347900390625,3.622896093157527,16.41863198250228,17.0,0,0,0,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,38.625,-91.875,1.0,True,1.0,True,True,1154.875,294.0986328125,292.07080078125,259.40777587890625,8.03923633540006,12.217524179833696,59.5,15,15,1,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,38.625,-90.375,1.0,True,1.0,True,True,97.25,301.1181640625,287.75439453125,259.93414306640625,4.316980825589035,16.181196952373746,15.5,0,0,0,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,38.625,-90.125,1.0,True,1.0,True,True,12.625,301.8876953125,287.75634765625,260.17926025390625,3.3420916120570032,16.833711016253222,13.5,0,0,0,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,38.375,-91.875,1.0,True,1.0,True,True,895.125,295.4130859375,291.08642578125,259.57769775390625,7.55346984258138,11.874312230967845,63.0,15,15,0,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,38.375,-90.875,1.0,True,0.8666666666666667,True,True,304.25,299.9169921875,288.28955078125,259.63629150390625,6.172826514674549,11.808327980742567,19.0,0,0,0,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,38.375,-90.625,1.0,True,1.0,True,True,165.125,300.5341796875,287.95556640625,259.67340087890625,4.288552807687479,13.93301347029068,16.5,0,0,0,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,38.375,-90.375,1.0,True,1.0,True,True,66.625,301.0185546875,287.83251953125,259.88629150390625,3.571108063234594,15.489436278518507,16.0,0,0,0,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,38.125,-91.875,1.0,True,1.0,True,True,779.375,296.4169921875,290.10400390625,259.88629150390625,6.533398087636709,10.668011208174402,61.5,14,11,1,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,38.125,-90.875,1.0,True,0.8666666666666667,True,True,247.375,299.3857421875,288.33056640625,259.79840087890625,7.754489617073701,11.825865808856896,18.5,0,0,0,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,38.125,-90.625,1.0,True,1.0,True,True,92.75,300.0439453125,288.32861328125,259.83941650390625,5.6702466521057415,12.93494935682759,18.5,0,0,0,0
expand_active_20240502_21,expanded,45,2024-05-02 21:00:00,2024-05-02 21:45:00,2024-05-02 22:15:00,37.625,-90.375,0.8,True,1.0,True,True,242.25,299.3115234375,288.79345703125,260.17242431640625,5.754594055737734,12.342693781650391,22.0,0,0,0,0
expand_active_20240520_01,expanded,30,2024-05-20 01:00:00,2024-05-20 01:30:00,2024-05-20 02:00:00,39.875,-88.625,0.9333333333333333,True,1.0,True,True,1334.5,299.1397705078125,291.9244384765625,262.10968017578125,3.915025524089591,2.8070347439713395,56.5,14,14,1,0
expand_active_20240520_01,expanded,45,2024-05-20 01:00:00,2024-05-20 01:45:00,2024-05-20 02:15:00,39.875,-88.625,1.0,True,1.0,True,True,1334.5,299.1397705078125,291.9244384765625,262.10968017578125,3.915025524089591,2.8070347439713395,57.0,15,15,1,0
expand_active_20240523_10,expanded,30,2024-05-23 10:00:00,2024-05-23 10:30:00,2024-05-23 11:00:00,38.875,-88.625,0.9333333333333333,True,1.0,True,True,35.875,290.172607421875,286.5234375,259.920166015625,17.159647090378296,27.70814111318503,55.0,8,2,1,0
expand_active_20240523_10,expanded,30,2024-05-23 10:00:00,2024-05-23 10:30:00,2024-05-23 11:00:00,38.625,-88.875,1.0,True,1.0,True,True,9.5,291.086669921875,286.724609375,259.294189453125,18.434136540686694,29.367654332905417,59.5,8,6,1,0
expand_active_20240523_10,expanded,30,2024-05-23 10:00:00,2024-05-23 10:30:00,2024-05-23 11:00:00,38.625,-88.625,1.0,True,1.0,True,True,12.375,291.207763671875,286.953125,259.506103515625,18.36206299376315,29.601706257531873,48.5,0,0,1,0
expand_active_20240523_10,expanded,30,2024-05-23 10:00:00,2024-05-23 10:30:00,2024-05-23 11:00:00,38.375,-89.375,1.0,True,0.9333333333333333,True,True,115.5,291.319091796875,288.228515625,258.643798828125,18.70636538843351,32.347327571206215,41.0,0,0,1,0
expand_active_20240523_10,expanded,30,2024-05-23 10:00:00,2024-05-23 10:30:00,2024-05-23 11:00:00,38.375,-89.125,1.0,True,1.0,True,True,65.5,291.311279296875,287.591796875,258.638916015625,17.920581603996425,33.74686997917472,49.5,5,5,0,0
expand_active_20240523_10,expanded,30,2024-05-23 10:00:00,2024-05-23 10:30:00,2024-05-23 11:00:00,38.375,-88.875,1.0,True,1.0,True,True,81.125,291.297607421875,287.87890625,258.900634765625,17.95951480482107,33.70765392226791,55.0,13,10,0,0
expand_active_20240523_10,expanded,30,2024-05-23 10:00:00,2024-05-23 10:30:00,2024-05-23 11:00:00,38.375,-88.625,1.0,True,1.0,True,True,84.125,291.418701171875,288.109375,259.343994140625,17.664603408700337,30.797787425367112,57.5,7,6,1,0
expand_active_20240523_10,expanded,30,2024-05-23 10:00:00,2024-05-23 10:30:00,2024-05-23 11:00:00,38.125,-90.875,1.0,True,0.8,True,True,876.0,290.071044921875,288.080078125,259.475830078125,20.201993789036905,27.76019068468569,53.5,3,2,1,0
expand_active_20240523_10,expanded,30,2024-05-23 10:00:00,2024-05-23 10:30:00,2024-05-23 11:00:00,38.125,-90.625,1.0,True,1.0,True,True,956.0,290.635498046875,288.14453125,259.599853515625,20.476020064401155,29.732397192570488,58.5,15,6,1,0
expand_active_20240523_10,expanded,30,2024-05-23 10:00:00,2024-05-23 10:30:00,2024-05-23 11:00:00,38.125,-90.375,1.0,True,1.0,True,True,885.125,291.221435546875,288.3125,259.563720703125,20.952399063617182,32.36747277094996,55.5,8,6,1,0
expand_active_20240523_10,expanded,30,2024-05-23 10:00:00,2024-05-23 10:30:00,2024-05-23 11:00:00,38.125,-90.125,1.0,True,1.0,True,True,895.375,291.744873046875,288.58203125,259.236572265625,20.62238507397647,33.93880401522085,30.5,0,0,1,0
expand_active_20240523_10,expanded,30,2024-05-23 10:00:00,2024-05-23 10:30:00,2024-05-23 11:00:00,38.125,-89.125,1.0,True,1.0,True,True,350.125,291.455810546875,289.765625,258.192626953125,15.037781998450182,38.237454112644116,51.0,7,3,1,0
expand_active_20240523_10,expanded,30,2024-05-23 10:00:00,2024-05-23 10:30:00,2024-05-23 11:00:00,38.125,-88.875,1.0,True,1.0,True,True,217.75,291.580810546875,289.92578125,258.708251953125,14.271079748439194,35.15745055922694,62.0,15,15,0,0
expand_active_20240523_10,expanded,30,2024-05-23 10:00:00,2024-05-23 10:30:00,2024-05-23 11:00:00,38.125,-88.625,1.0,True,1.0,True,True,220.625,291.576904296875,290.080078125,259.410400390625,13.291054574874673,28.35278833836752,57.5,6,0,1,0
expand_active_20240523_10,expanded,30,2024-05-23 10:00:00,2024-05-23 10:30:00,2024-05-23 11:00:00,37.875,-88.875,1.0,True,1.0,True,True,463.875,291.981201171875,291.67578125,258.780517578125,10.14488223308578,33.792305707989485,63.0,15,14,1,0
expand_active_20240523_10,expanded,30,2024-05-23 10:00:00,2024-05-23 10:30:00,2024-05-23 11:00:00,37.875,-88.625,1.0,True,1.0,True,True,347.625,292.059326171875,291.640625,259.445556640625,8.459420789763298,25.83429318796423,53.5,2,1,1,0
expand_active_20240523_10,expanded,45,2024-05-23 10:00:00,2024-05-23 10:45:00,2024-05-23 11:15:00,38.875,-88.625,0.9333333333333333,True,1.0,True,True,35.875,290.172607421875,286.5234375,259.920166015625,17.159647090378296,27.70814111318503,46.5,1,0,1,0
expand_active_20240523_10,expanded,45,2024-05-23 10:00:00,2024-05-23 10:45:00,2024-05-23 11:15:00,38.625,-88.875,1.0,True,1.0,True,True,9.5,291.086669921875,286.724609375,259.294189453125,18.434136540686694,29.367654332905417,59.5,15,14,0,0
expand_active_20240523_10,expanded,45,2024-05-23 10:00:00,2024-05-23 10:45:00,2024-05-23 11:15:00,38.625,-88.625,1.0,True,1.0,True,True,12.375,291.207763671875,286.953125,259.506103515625,18.36206299376315,29.601706257531873,53.0,8,7,0,0
expand_active_20240523_10,expanded,45,2024-05-23 10:00:00,2024-05-23 10:45:00,2024-05-23 11:15:00,38.375,-89.125,1.0,True,0.9333333333333333,True,True,65.5,291.311279296875,287.591796875,258.638916015625,17.920581603996425,33.74686997917472,34.5,0,0,0,0
expand_active_20240523_10,expanded,45,2024-05-23 10:00:00,2024-05-23 10:45:00,2024-05-23 11:15:00,38.375,-88.875,1.0,True,1.0,True,True,81.125,291.297607421875,287.87890625,258.900634765625,17.95951480482107,33.70765392226791,54.0,6,4,0,0
expand_active_20240523_10,expanded,45,2024-05-23 10:00:00,2024-05-23 10:45:00,2024-05-23 11:15:00,38.375,-88.625,1.0,True,1.0,True,True,84.125,291.418701171875,288.109375,259.343994140625,17.664603408700337,30.797787425367112,57.5,15,14,1,0
expand_active_20240523_10,expanded,45,2024-05-23 10:00:00,2024-05-23 10:45:00,2024-05-23 11:15:00,38.125,-90.375,1.0,True,0.8666666666666667,True,True,885.125,291.221435546875,288.3125,259.563720703125,20.952399063617182,32.36747277094996,61.5,15,14,1,0
expand_active_20240523_10,expanded,45,2024-05-23 10:00:00,2024-05-23 10:45:00,2024-05-23 11:15:00,38.125,-90.125,1.0,True,1.0,True,True,895.375,291.744873046875,288.58203125,259.236572265625,20.62238507397647,33.93880401522085,60.0,4,2,1,0
expand_active_20240523_10,expanded,45,2024-05-23 10:00:00,2024-05-23 10:45:00,2024-05-23 11:15:00,38.125,-88.875,1.0,True,1.0,True,True,217.75,291.580810546875,289.92578125,258.708251953125,14.271079748439194,35.15745055922694,55.0,13,11,0,0
expand_active_20240523_10,expanded,45,2024-05-23 10:00:00,2024-05-23 10:45:00,2024-05-23 11:15:00,38.125,-88.625,1.0,True,1.0,True,True,220.625,291.576904296875,290.080078125,259.410400390625,13.291054574874673,28.35278833836752,57.5,12,2,1,0
expand_active_20240523_10,expanded,45,2024-05-23 10:00:00,2024-05-23 10:45:00,2024-05-23 11:15:00,37.875,-88.875,1.0,True,1.0,True,True,463.875,291.981201171875,291.67578125,258.780517578125,10.14488223308578,33.792305707989485,63.5,15,15,1,0
expand_active_20240523_10,expanded,45,2024-05-23 10:00:00,2024-05-23 10:45:00,2024-05-23 11:15:00,37.875,-88.625,1.0,True,1.0,True,True,347.625,292.059326171875,291.640625,259.445556640625,8.459420789763298,25.83429318796423,62.0,10,9,1,0
expand_active_20240609_07,expanded,30,2024-06-09 07:00:00,2024-06-09 07:30:00,2024-06-09 08:00:00,37.875,-91.875,1.0,True,1.0,True,True,1899.75,294.743408203125,294.046875,265.29833984375,19.07624517103933,26.842560053437406,64.0,8,7,1,1
expand_active_20240609_07,expanded,30,2024-06-09 07:00:00,2024-06-09 07:30:00,2024-06-09 08:00:00,37.875,-91.625,1.0,True,1.0,True,True,1544.0,294.706298828125,294.0,265.26904296875,21.012650778035113,27.868720697710955,28.0,0,0,1,0
expand_active_20240609_07,expanded,30,2024-06-09 07:00:00,2024-06-09 07:30:00,2024-06-09 08:00:00,37.875,-91.375,1.0,True,1.0,True,True,1343.75,294.745361328125,293.9609375,265.25048828125,21.814326152707146,28.037387062343203,22.5,0,0,0,0
expand_active_20240609_07,expanded,30,2024-06-09 07:00:00,2024-06-09 07:30:00,2024-06-09 08:00:00,37.875,-91.125,0.8666666666666667,True,1.0,True,True,1095.25,294.823486328125,293.94140625,265.21728515625,21.517152703151826,28.23589539671267,24.5,0,0,0,0
expand_active_20240609_07,expanded,30,2024-06-09 07:00:00,2024-06-09 07:30:00,2024-06-09 08:00:00,37.625,-91.875,1.0,True,1.0,True,True,2437.5,294.655517578125,293.97265625,265.45556640625,10.291073755812596,19.100264034355522,54.0,15,12,1,0
expand_active_20240609_07,expanded,30,2024-06-09 07:00:00,2024-06-09 07:30:00,2024-06-09 08:00:00,37.625,-91.625,1.0,True,1.0,True,True,1999.25,294.628173828125,293.94921875,265.34912109375,12.262819210179451,21.19165725069338,48.5,6,1,0,0
expand_active_20240609_07,expanded,30,2024-06-09 07:00:00,2024-06-09 07:30:00,2024-06-09 08:00:00,37.625,-91.375,1.0,True,1.0,True,True,1513.0,294.731689453125,294.05078125,265.28369140625,13.978916624915598,22.902585626445155,32.5,0,0,0,0
expand_active_20240609_07,expanded,45,2024-06-09 07:00:00,2024-06-09 07:45:00,2024-06-09 08:15:00,37.875,-91.875,1.0,True,1.0,True,True,1899.75,294.743408203125,294.046875,265.29833984375,19.07624517103933,26.842560053437406,68.5,15,15,1,1
expand_active_20240609_07,expanded,45,2024-06-09 07:00:00,2024-06-09 07:45:00,2024-06-09 08:15:00,37.875,-91.625,1.0,True,1.0,True,True,1544.0,294.706298828125,294.0,265.26904296875,21.012650778035113,27.868720697710955,42.5,0,0,1,0
expand_active_20240609_07,expanded,45,2024-06-09 07:00:00,2024-06-09 07:45:00,2024-06-09 08:15:00,37.875,-91.375,1.0,True,1.0,True,True,1343.75,294.745361328125,293.9609375,265.25048828125,21.814326152707146,28.037387062343203,22.5,0,0,0,0
expand_active_20240609_07,expanded,45,2024-06-09 07:00:00,2024-06-09 07:45:00,2024-06-09 08:15:00,37.875,-91.125,1.0,True,1.0,True,True,1095.25,294.823486328125,293.94140625,265.21728515625,21.517152703151826,28.23589539671267,24.5,0,0,0,0
expand_active_20240609_07,expanded,45,2024-06-09 07:00:00,2024-06-09 07:45:00,2024-06-09 08:15:00,37.625,-91.875,1.0,True,1.0,True,True,2437.5,294.655517578125,293.97265625,265.45556640625,10.291073755812596,19.100264034355522,54.0,15,15,1,0
expand_active_20240609_07,expanded,45,2024-06-09 07:00:00,2024-06-09 07:45:00,2024-06-09 08:15:00,37.625,-91.625,1.0,True,1.0,True,True,1999.25,294.628173828125,293.94921875,265.34912109375,12.262819210179451,21.19165725069338,43.5,2,0,0,0
expand_active_20240609_07,expanded,45,2024-06-09 07:00:00,2024-06-09 07:45:00,2024-06-09 08:15:00,37.625,-91.375,1.0,True,1.0,True,True,1513.0,294.731689453125,294.05078125,265.28369140625,13.978916624915598,22.902585626445155,33.5,0,0,0,0
expand_active_20240609_07,expanded,45,2024-06-09 07:00:00,2024-06-09 07:45:00,2024-06-09 08:15:00,37.625,-91.125,1.0,True,1.0,True,True,1164.25,294.778564453125,294.07421875,265.25048828125,15.033396577843332,24.28087096859323,26.0,0,0,0,0
expand_active_20240613_23,expanded,30,2024-06-13 23:00:00,2024-06-13 23:30:00,2024-06-14 00:00:00,40.375,-91.875,1.0,True,1.0,True,True,3639.5,301.16943359375,296.444580078125,265.00213623046875,19.630258178995835,8.308979051901407,59.5,15,15,1,0
expand_active_20240613_23,expanded,30,2024-06-13 23:00:00,2024-06-13 23:30:00,2024-06-14 00:00:00,40.375,-91.625,1.0,True,1.0,True,True,3168.75,300.95068359375,296.456298828125,265.19647216796875,18.94705368433324,9.92746693691881,60.0,15,15,1,0
expand_active_20240613_23,expanded,30,2024-06-13 23:00:00,2024-06-13 23:30:00,2024-06-14 00:00:00,40.375,-91.375,1.0,True,1.0,True,True,2704.5,301.22412109375,295.272705078125,265.29119873046875,18.48170318198109,11.708601921302378,58.5,13,10,1,0
expand_active_20240613_23,expanded,30,2024-06-13 23:00:00,2024-06-13 23:30:00,2024-06-14 00:00:00,40.375,-91.125,1.0,True,1.0,True,True,2453.5,301.42333984375,294.606689453125,265.21112060546875,17.96381092250657,13.323328931500294,57.5,14,12,1,0
expand_active_20240613_23,expanded,30,2024-06-13 23:00:00,2024-06-13 23:30:00,2024-06-14 00:00:00,40.375,-90.875,1.0,True,1.0,True,True,2092.75,302.09716796875,294.296142578125,264.97576904296875,17.70378756289392,15.10502721401773,50.5,9,8,1,0
expand_active_20240613_23,expanded,30,2024-06-13 23:00:00,2024-06-13 23:30:00,2024-06-14 00:00:00,40.375,-90.625,1.0,True,1.0,True,True,2028.75,303.16357421875,294.208251953125,264.67987060546875,17.763642081919365,16.631399226071608,42.5,0,0,0,0
expand_active_20240613_23,expanded,30,2024-06-13 23:00:00,2024-06-13 23:30:00,2024-06-14 00:00:00,40.375,-90.375,1.0,True,1.0,True,True,2044.0,303.68310546875,294.528564453125,264.40155029296875,17.73869585402676,17.44906277688388,48.5,3,0,0,0
expand_active_20240613_23,expanded,30,2024-06-13 23:00:00,2024-06-13 23:30:00,2024-06-14 00:00:00,40.375,-90.125,1.0,True,1.0,True,True,2220.5,303.42138671875,294.509033203125,264.15643310546875,17.217616929873223,17.91511457003773,49.0,1,0,1,0
expand_active_20240613_23,expanded,30,2024-06-13 23:00:00,2024-06-13 23:30:00,2024-06-14 00:00:00,40.375,-89.875,1.0,True,1.0,True,True,2649.25,303.49169921875,294.858642578125,263.88201904296875,16.398162161329864,18.40209195941241,27.5,0,0,0,0
expand_active_20240613_23,expanded,30,2024-06-13 23:00:00,2024-06-13 23:30:00,2024-06-14 00:00:00,40.125,-91.875,1.0,True,1.0,True,True,4169.25,302.06591796875,297.292236328125,265.70428466796875,17.86172905598919,7.4282723045238335,63.5,15,15,1,0
expand_active_20240613_23,expanded,30,2024-06-13 23:00:00,2024-06-13 23:30:00,2024-06-14 00:00:00,40.125,-91.625,1.0,True,1.0,True,True,3622.75,301.77685546875,296.737548828125,265.93865966796875,17.20067321853537,9.123571801322553,56.5,10,7,1,0
expand_active_20240613_23,expanded,30,2024-06-13 23:00:00,2024-06-13 23:30:00,2024-06-14 00:00:00,40.125,-91.375,1.0,True,1.0,True,True,3106.5,302.15380859375,295.360595703125,266.09686279296875,16.99363747007685,10.887445226063127,58.0,15,15,1,0
expand_active_20240613_23,expanded,30,2024-06-13 23:00:00,2024-06-13 23:30:00,2024-06-14 00:00:00,40.125,-91.125,1.0,True,1.0,True,True,2679.25,302.81396484375,294.723876953125,266.06951904296875,16.909802766625432,12.246189402675547,59.5,15,12,1,0
